text,label,label_id,outlet,label_source,outlet_group,word_count,char_count,has_question,has_colon,has_exclaim,caps_word_ratio,avg_word_len,form_score,m_reveal,m_authority,m_cata,m_withhold,m_vague,m_emo,m_list,m_addr,m_q,m_colon,split
5 стадій кохання та чому більшість людей розлучається вже на третій,clickbait,1,ukr.media,llm,ukrmedia,11,67,0,0,0,0.0,5.182,1,0,0,0,0,0,0,1,0,0,0,train
Як Андрій Мотовиловець призначає на керівні посади колаборантів та захищає скандальних друзів,neutral,0,politeka.net,llm,znaj_holding,12,93,0,0,0,0.0,6.833,2,0,0,0,0,0,1,0,0,1,0,train
79 бригада відбила один із найбільших штурмів на Курахівському напрямку,neutral,0,pravda.com.ua,llm,quality,10,71,0,0,0,0.0,6.2,1,0,0,0,0,0,0,1,0,0,0,val
Як моряки у давнину захищали свої дерев’яні кораблі від пожеж? Адже будь-яка свічка могла стати причиною займання,clickbait,1,ukr.media,llm,ukrmedia,18,113,1,0,0,0.0,5.278,1,0,0,0,0,0,0,0,0,1,0,train
Цей чай поліпшує травлення та робить шкіру красивішою,clickbait,1,znaj.ua,llm,znaj_holding,8,53,0,0,0,0.0,5.75,1,0,0,0,0,1,0,0,0,0,0,train
"Toyota випускає вбивцю конкурентів у B-сегменті: все, що треба знати про новий електромобіль Urban Cruiser",clickbait,1,ukr.media,llm,ukrmedia,15,106,0,1,0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,1,test
"В Міноборони пояснили, чому застосунок ""Резерв+"" досі недоступний у деяких країнах",neutral,0,pravda.com.ua,llm,quality,11,82,0,0,0,0.0,6.182,1,1,0,0,0,0,0,0,0,0,0,test
Як діти на тривалому лікуванні в Україні можуть продовжувати навчання: поради та програми,clickbait,1,znaj.ua,llm,znaj_holding,13,89,0,1,0,0.0,5.846,2,0,0,0,0,0,0,0,0,1,1,test
Спеціально для Трампа: експерт пояснив мету інформації про нібито атаку на резиденцію путіна,clickbait,1,politeka.net,llm,znaj_holding,13,92,0,1,0,0.0,6.077,3,1,1,0,0,0,0,0,0,0,1,train
"""Мало, сади ще!"": Скільки огірків треба висадити на 1 кв.м для отримання великого врожаю",clickbait,1,ukr.media,llm,ukrmedia,15,88,0,1,1,0.0,4.6,0,0,0,0,0,0,0,0,0,0,0,train
Україна вперше імпортує американський скраплений природний газ через Литву,neutral,0,espreso.tv,llm,quality,9,74,0,0,0,0.0,7.333,0,0,0,0,0,0,0,0,0,0,0,train
Росія накопичує понад 50 тисяч військових на Сумському напрямку – Зеленський,neutral,0,pravda.com.ua,llm,quality,10,76,0,0,0,0.0,6.5,1,0,0,0,0,0,0,1,0,0,0,train
Стефанчук підписав постанову про відновлення трансляцій засідань Верховної Ради,neutral,0,pravda.com.ua,llm,quality,9,79,0,0,0,0.0,7.889,0,0,0,0,0,0,0,0,0,0,0,train
Зеленський нагородив піхотинців: двом присвоєно звання Героя України,neutral,0,pravda.com.ua,llm,quality,8,68,0,1,0,0.0,7.5,1,0,0,0,0,0,0,0,0,0,1,test
Мер Москви і губернатори кількох областей Росії заявили про атаку безпілотників,neutral,0,pravda.com.ua,llm,quality,11,79,0,0,0,0.0,6.273,0,0,0,0,0,0,0,0,0,0,0,train
"На повідці не втримаєш: 4 породи собак, які не упустять можливість втекти від господаря під час прогулянки",clickbait,1,ukr.media,llm,ukrmedia,17,106,0,1,0,0.0,5.176,1,0,0,0,0,0,0,1,0,0,0,val
"Як розділити один торт на два десятки гостей: спосіб, з яким усі отримають по шматочку",clickbait,1,ukr.media,llm,ukrmedia,15,86,0,1,0,0.0,4.667,3,0,0,0,0,1,0,0,0,1,1,train
Відсьогодні при виїзді з України перевіряють військовий квиток у всіх чоловіків від 18 до 60: ситуація на кордоні,neutral,0,pravda.com.ua,llm,quality,18,113,0,1,0,0.0,5.278,1,0,0,0,0,0,0,0,0,0,1,train
У п’ятницю Трамп перейменує Міноборони США на Міністерство війни – Fox News,neutral,0,pravda.com.ua,llm,quality,12,75,0,0,0,0.0833,5.167,0,0,0,0,0,0,0,0,0,0,0,train
"Молоко, кефір чи вода. Який варіант млинців кращий?",clickbait,1,ukr.media,llm,ukrmedia,8,51,1,0,0,0.0,5.125,0,0,0,0,0,0,0,0,0,0,0,test
"Українцям пропонують 4 види допомоги: як отримати гроші, теплий одяг і не тільки",clickbait,1,znaj.ua,llm,znaj_holding,13,80,0,1,0,0.0,5.077,2,0,0,0,0,0,0,1,0,0,1,train
Нова система оплати за проїзд у Тернопільській області: що змінилося для пасажирів,neutral,0,politeka.net,llm,znaj_holding,12,82,0,1,0,0.0,5.833,1,0,0,0,0,0,0,0,0,0,1,val
Повернення до кнопок: чому підліткам радять замінити смартфони на старі телефони,clickbait,1,znaj.ua,llm,znaj_holding,11,80,0,1,0,0.0,6.273,1,0,0,0,0,0,0,0,0,0,1,val
Ледачий наполеон без метушні з тістом і коржами,neutral,0,ukr.media,llm,ukrmedia,8,47,0,0,0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,test
Скільки часу потрібно для повного емоційного розриву з колишніми,clickbait,1,ukr.media,llm,ukrmedia,9,64,0,0,0,0.0,6.222,1,0,0,0,0,0,0,0,0,1,0,train
ГУР про стрілянину в Підмосков'ї: Це свідома провокація спецслужб Путіна,neutral,0,pravda.com.ua,llm,quality,10,72,0,1,0,0.1,6.2,0,0,0,0,0,0,0,0,0,0,0,val
Чи завжди потрібно промивати рис (і як це зробити)?,clickbait,1,ukr.media,llm,ukrmedia,9,51,1,0,0,0.0,4.444,1,0,0,0,0,0,0,0,0,1,0,val
У школах Дніпра через знеструмлення продовжили канікули – мер,neutral,0,pravda.com.ua,llm,quality,8,61,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,val
Журналіст Олег Диба звинуватив переселенців із Донбасу у кримінальному впливі на Закарпаття — суспільство обурене,clickbait,1,znaj.ua,llm,znaj_holding,14,113,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,train
"Путін відмовився від перемир’я: експерт розповів, як відреагує Трамп і хто постраждає",clickbait,1,politeka.net,llm,znaj_holding,13,85,0,1,0,0.0,5.462,3,1,1,0,0,0,0,0,0,0,1,train
Підвищення тарифів на комунальні послуги у Вінницькій області: які нові ціни було встановлено,clickbait,1,politeka.net,llm,znaj_holding,13,93,0,1,0,0.0,6.154,1,0,0,0,0,0,0,0,0,0,1,train
"Макрон: У нас немає лімітів, ми будемо реагувати на поведінку Росії",neutral,0,pravda.com.ua,llm,quality,11,67,0,1,0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,val
Безкоштовне житло для ВПО в Кривому Розі: як його отримати,clickbait,1,politeka.net,llm,znaj_holding,10,58,0,1,0,0.1,4.8,1,0,0,0,0,0,0,0,0,0,1,test
"""Почнуться вуличні бої"": експерт спрогнозував, коли окупанти можуть прорватися до Торецька",clickbait,1,politeka.net,llm,znaj_holding,11,90,0,1,0,0.0,6.909,2,1,1,0,0,0,0,0,0,0,0,train
"Удар РФ по підприємству в Сумах: у лікарні померла жінка, під завалами знайшли ще одне тіло",neutral,0,pravda.com.ua,llm,quality,16,91,0,1,0,0.0,4.625,2,0,1,0,0,0,0,0,0,0,1,train
"Знижує стрес, відновлює гормональний фон та зміцнює волосся: дивовижні властивості звичайної липи",clickbait,1,znaj.ua,llm,znaj_holding,12,97,0,1,0,0.0,7.0,1,0,0,0,0,0,0,0,0,0,1,test
Як один маленький собака припинив епічну котячу битву і став героєм мережі,clickbait,1,ukr.media,llm,ukrmedia,12,74,0,0,0,0.0,5.25,1,0,0,0,0,0,0,0,0,1,0,train
"Не всі горшкові квіти однаково корисні: рослини, які не варто дарувати, вони принесуть лише розчарування",clickbait,1,ukr.media,llm,ukrmedia,15,104,0,1,0,0.0,5.8,1,0,0,0,0,0,0,0,0,0,1,train
Росія перекинула в Україну війська з фінського кордону та інших регіонів: як змінилася ситуація,clickbait,1,politeka.net,llm,znaj_holding,14,95,0,1,0,0.0,5.786,1,0,0,0,0,0,0,0,0,0,1,train
Гороскоп на 23 жовтня 2024 року — що обіцяють астрологи,clickbait,1,ukr.media,llm,ukrmedia,9,55,0,0,0,0.0,5.0,2,0,1,0,0,0,0,1,0,0,0,train
"Це свідчить, до речі, про слабкість росії, - військовий експерт про контакти США з РФ",neutral,0,politeka.net,llm,znaj_holding,15,85,0,0,0,0.0667,4.533,1,0,1,0,0,0,0,0,0,0,0,test
"СБУ повідомила про підозру митрополиту УПЦ МП Луці, у якого проводили обшуки",neutral,0,hromadske.ua,llm,quality,12,76,0,0,0,0.1667,5.333,0,0,0,0,0,0,0,0,0,0,0,train
"Більше баталій, більше техніки: з'явилися перші деталі про ""Arma 4"", ще й саундтрек випустили",clickbait,1,znaj.ua,llm,znaj_holding,14,93,0,1,0,0.0,5.357,3,1,0,0,1,0,0,0,0,0,1,val
За молочний коктейль аж занадто прикро: які продукти спричиняють здуття живота,clickbait,1,znaj.ua,llm,znaj_holding,11,78,0,1,0,0.0,6.091,2,0,0,0,0,1,0,0,0,0,1,train
600 мільйонів під виглядом спецодягу: БЕБ розслідує махінації Олега Митрохіна та його компаній,neutral,0,znaj.ua,llm,znaj_holding,13,94,0,1,0,0.0769,6.231,0,0,0,0,0,0,0,0,0,0,0,val
"Данілов: Росіяни вже почали ""великий наступ"", але мають з ним великі проблеми",neutral,0,pravda.com.ua,llm,quality,12,77,0,1,0,0.0,5.167,0,0,0,0,0,0,0,0,0,0,0,train
"У Росії заявили про ""масовану атаку"" БпЛА на Волгоградську область і пожежу на електропідстанції",neutral,0,pravda.com.ua,llm,quality,14,96,0,0,0,0.0,5.786,0,0,0,0,0,0,0,0,0,0,0,train
300 каменів у нирках замість бабл ті: улюблений напій мало не став причиною загибелі дівчини,clickbait,1,znaj.ua,llm,znaj_holding,15,92,0,1,0,0.0,5.133,2,0,0,0,0,1,0,0,0,0,1,train
Фігляри при «Дарниці»: до чого довели колишній флагман української фармацевтики - розслідування ЗМІ,clickbait,1,politeka.net,llm,znaj_holding,13,99,0,1,0,0.0769,6.462,0,0,0,0,0,0,0,0,0,0,0,train
"Це дуже мило: їжачки, вдягнувши зелені капці, влаштували собі вечірні розваги",clickbait,1,ukr.media,llm,ukrmedia,11,77,0,1,0,0.0,5.818,1,0,0,0,0,0,0,0,0,0,1,train
"Росіянам не вистачає бойової техніки, тому вони закидають фронт людьми – Маляр",neutral,0,pravda.com.ua,llm,quality,11,78,0,0,0,0.0,5.909,0,0,0,0,0,0,0,0,0,0,0,train
У яких продуктах міститься цинк? Цей неймовірно корисний елемент необхідний кожному,clickbait,1,ukr.media,llm,ukrmedia,11,83,1,0,0,0.0,6.545,1,0,0,0,0,1,0,0,0,0,0,train
"Ранковий удар по Дніпропетровщині: Повітряні сили збили ""Іскандер"" і ще 10 цілей",neutral,0,pravda.com.ua,llm,quality,12,80,0,1,0,0.0,5.5,1,0,0,0,0,0,0,1,0,0,0,train
У Львові є приліт: 1 людина загинула та 3 травмовані – ОВА,neutral,0,pravda.com.ua,llm,quality,11,58,0,1,0,0.0909,4.091,2,0,0,0,0,1,0,1,0,0,0,train
Mission impossible. Путін програє вже сьогодні,clickbait,1,espreso.tv,llm,quality,6,46,0,0,0,0.0,6.667,0,0,0,0,0,0,0,0,0,0,0,train
"У Раді готові запровадити економічне бронювання, є два законопроекти: все залежатиме від рівня зарплати",neutral,0,politeka.net,llm,znaj_holding,14,103,0,1,0,0.0,6.286,1,0,0,0,0,0,0,0,0,0,1,val
"""Що треба робити щовечора, щоб жити довго й щасливо"": прості правила, які продовжать життя",clickbait,1,ukr.media,llm,ukrmedia,14,90,0,1,0,0.0,5.143,0,0,0,0,0,0,0,0,0,0,0,train
